movieid,title,genres,string_agg,feature
446807,蜘蛛網中的女孩,"['犯罪,驚悚,動作,劇情']",['Saskia Rosendahl'],"蜘蛛網中的女孩 犯罪,驚悚,動作,劇情 蘭德 一樁 對質 一貫 作風 正義 "
446827,超能奇才,"['科幻,驚悚']",['Savannah Liles'],"超能奇才 科幻,驚悚 一個 心理學家 危險 年輕 參加 一場 "
446829,軍犬麥克斯2：白宮英雄,['家庭'],['Zane Austin'],軍犬麥克斯白宮英雄 家庭 麥克 TJ 軍犬 白宮 總統 亞力 
446830,救殭清道夫,"['恐怖,喜劇,動作']",['Charlie Yuen Cheung-Yan'],"救殭清道夫 恐怖,喜劇,動作 殭屍 組織 VCD 春天 小夏 秘密 "
446893,魔髮精靈唱遊世界,"['喜劇,奇幻,音樂,冒險,家庭,動畫']",['George Clinton'],"魔髮精靈唱遊世界 喜劇,奇幻,音樂,冒險,家庭,動畫 配音 精靈 他們 音樂 波比 安娜坎卓克 "
446894,小腳怪,"['家庭,奇幻,冒險,動畫']",['Jack Quaid'],"小腳怪 家庭,奇幻,冒險,動畫 小腳怪 發現 一個 他們 雪人 描述 "
447040,愛上有機男,"['喜劇,愛情']",['Hideo Nakano'],"愛上有機男 喜劇,愛情 沒有 討厭 肉食女 一點 興趣 草食 "
447163,好想大聲說出心底的話,['劇情'],['Nene Otsuka'],好想大聲說出心底的話 劇情 一個 表演 成瀨 芳根 京子 因為 
447180,先生！我可以喜歡你嗎,"['劇情,家庭,愛情']",['Kentaro Ito'],"先生我可以喜歡你嗎 劇情,家庭,愛情 老師 伊藤 戀愛 情書 小心 可愛 "
447185,齊木楠雄的災難,['喜劇'],['Kento Kaku'],齊木楠雄的災難 喜劇 齊木 超能力 同學 危機 楠雄 各種 
447200,摩天大樓,"['動作,驚悚']",['Sam Yunussov'],"摩天大樓 動作,驚悚 威爾 索耶 FBI 人質 小組 組長 "
447332,噤界,"['劇情,恐怖,科幻']",['Cade Woodward'],"噤界 劇情,恐怖,科幻 倖存 一個 外星 當地 即將 之際 "
447352,英雄聯盟,['科幻'],"['Brad Richards', 'Ronan Quarmby']",英雄聯盟 科幻 外星人 地球 侵佔 人類 混亂 這七十 
447404,名偵探皮卡丘,"['冒險,動作,奇幻']",['Chris Geere'],"名偵探皮卡丘 冒險,動作,奇幻 皮卡丘 提姆 寶可夢 萊姆 父親 他們 "
447438,林北小舞,"['驚悚,犯罪,劇情']",['Jack Kao'],"林北小舞 驚悚,犯罪,劇情 溪哥 小舞 飾演 江湖 父女情 母親 "
447523,黑金丑島君The Final：身世大解密,"['劇情,喜劇']",['Makita Sports'],"黑金丑島君身世大解密 劇情,喜劇 Cow 丑島 竹本 12 誠愛之家 善意 "
447535,上海王,"['犯罪,劇情']",['Duobujie'],"上海王 犯罪,劇情 月桂 洪門 常力雄 成為 佩玉 余男 "
447743,殺戮重生犬屋敷,"['科幻,動作,冒險,奇幻']",['Ayaka Miyoshi'],"殺戮重生犬屋敷 科幻,動作,冒險,奇幻 人類 屋敷 機械 殺戮 佐藤健 木梨憲武 "
447856,護墊俠,"['喜劇,劇情']",['Urmila Mahanta'],"護墊俠 喜劇,劇情 強大 衛生 國家 印度 之人 美國 "
447952,失眠,"['驚悚,恐怖']",['Anthony Wong'],"失眠 驚悚,恐怖 林惜家 原來 大學 醫學院 專門 人類 "
447954,春嬌救志明,"['愛情,喜劇']",['Derek Tsang'],"春嬌救志明 愛情,喜劇 春嬌 經歷 還是 跨得 感情 志明 "
447957,我是復仇者,['動作'],['Sapphire Elia'],我是復仇者 動作 軍人 約翰 戈爾德 Stu Bennett 成為 
448095,陰魂未散,"['驚悚,奇幻']",['Holly Bernier'],"陰魂未散 驚悚,奇幻 鬼魂 劫難 之後 殘存 靈魂 人類 "
448119,杜立德,"['冒險,奇幻,家庭']",['Elliot Barnes-Worrell'],"杜立德 冒險,奇幻,家庭 杜立德 配音 約翰 維多利亞 一個 年輕 "
448166,兼職特務,"['喜劇,動作']",['Kim Min-kyo'],"兼職特務 喜劇,動作 調查 電話 聯手 警方 藝媛 國家 "
448252,心慌慌,"['懸疑,驚悚,恐怖']",['Bill Laing'],"心慌慌 懸疑,驚悚,恐怖 約翰 一個 小鎮 來自 它們 到達 "
448337,目擊者,"['驚悚,懸疑,犯罪']",['Ko Chia-yen'],"目擊者 驚悚,懸疑,犯罪 小齊 車禍 徐愛婷 報社 社會 當年 "
448491,小森林,['劇情'],['Ryu Jun-yeol'],小森林 劇情 故鄉 為了 惠媛 回到 迎接 脫離 
448565,記憶中的擁抱,"['劇情,電視電影']",['Andrea Hall'],"記憶中的擁抱 劇情,電視電影 茱莉 史蒂芬 幸福 意外 造化弄人 童書 "
448653,斬王,['劇情'],['Park Hee-jin'],斬王 劇情 電影 朝鮮 社會 之間 開始 權力 
448764,莫莉,"['動作,科幻']",['Tamara Brinkman'],"莫莉 動作,科幻 戰鬥 劫掠 講述 一個 獨自 發現 "
448776,煉獄信使,"['劇情,動作,犯罪']",['Joe Cole'],"煉獄信使 劇情,動作,犯罪 2017 坎城 單元 法國 導演 蘇維 "
448847,哈頓花園大劫案,['犯罪'],['Jack Doolan'],哈頓花園大劫案 犯罪 哈頓 花園 儲蓄 盜竊 2015 倫敦 
448916,2036未知來源,['科幻'],['Joe David Walters'],未知來源 科幻 智能 人工 穿梭 全權 失事 火星 
449019,深入險地,['驚悚'],['Florin Opritescu'],深入險地 驚悚 叛軍 蘿拉 莎拉 叢林 妹妹 掌控 
449080,最後的詩句,"['愛情,電視電影,劇情,家庭']","['Fu Mengbo', 'Chen-Ling Wen']","最後的詩句 愛情,電視電影,劇情,家庭 阿施 曉萍 之詩 面對 兩人 時代 "
449132,我想吃掉你的胰臟,"['愛情,劇情']",['Satomi Nagano'],"我想吃掉你的胰臟 愛情,劇情 沒有 北村 改編 自佳野夜 暢銷 人氣 "
449176,親愛的初戀,"['愛情,喜劇,劇情']",['Christian Ojore Mayfield'],"親愛的初戀 愛情,喜劇,劇情 賽門 發生 一個 網路 匿名 故事 "
449225,美麗之星,"['科幻,劇情']",['Lily Franky'],"美麗之星 科幻,劇情 飾演 他們 美麗 覺醒 打工族 火星人 "
449306,記憶大師,"['科幻,劇情,驚悚,懸疑']",['Duan Yihong'],"記憶大師 科幻,劇情,驚悚,懸疑 記憶 錯誤 妻子 發生 2025 江豐 "
449349,全家福,['劇情'],['Samuel Hui'],全家福 劇情 他們 兒女 家昌 新歡 復合 祈求 
449406,維沃的精彩生活,"['喜劇,家庭,動畫']",['Scott Menville'],"維沃的精彩生活 喜劇,家庭,動畫 為了 實現 並替 傳遞 熱愛 音樂 "
449443,極盜戰,"['犯罪,驚悚,動作']",['Pablo Schreiber'],"極盜戰 犯罪,驚悚,動作 警探 搶匪 他們 火拼 巴特勒 數億 "
449459,守塔人,"['懸疑,驚悚']",['Peter Mullan'],"守塔人 懸疑,驚悚 巴特勒 距離 崎嶇 蘇格蘭 20 一個 "
449498,11號戰壕,"['驚悚,戰爭,恐怖']",['Robert Stadlober'],"號戰壕 驚悚,戰爭,恐怖 必須 協約 德軍 時值 一次世界 大戰 "
449535,死亡棚屋,"['恐怖,驚悚,喜劇,動作']",['Gabriel LaBelle'],"死亡棚屋 恐怖,驚悚,喜劇,動作 他們 科林 週末 樹林 破舊 傑森 "
449550,戰慄魔胎,['恐怖'],['Defne Halman'],戰慄魔胎 恐怖 荷莉 異常 組織 父親 母親 謀殺 
449562,詐騙女神,['喜劇'],['John Hales'],詐騙女神 喜劇 詐騙 她們 專門 海瑟 瑞貝爾威爾森 喬瑟芬 
449563,好不浪漫,"['奇幻,喜劇,愛情']",['Raymond Anthony Thomas'],"好不浪漫 奇幻,喜劇,愛情 娜塔莉 紐約市 建築師 Rebel Wilson 表現 "
449574,哥吉拉：怪獸惑星,"['動作,冒險,科幻,動畫']",['Takahiro Sakurai'],"哥吉拉怪獸惑星 動作,冒險,科幻,動畫 人類 選中 斯拉 地球 毀滅 Haruo "
449575,穿越,['科幻'],['Georgina Blackledge'],穿越 科幻 總署 太空 2019 為了 解決 災難性 
449652,原諒他77次,['愛情'],['Gillian Chung'],原諒他次 愛情 Adam Eva Mandy 發現 分手 家中 
449664,密弒逃脫,"['恐怖,驚悚']",['Evan Williams'],"密弒逃脫 恐怖,驚悚 遊戲 密室 一個 逃脫 被鎖 越來 "
449700,我的寵物恐龍,"['冒險,奇幻,動作,家庭']",['Annabel Wolf'],"我的寵物恐龍 冒險,奇幻,動作,家庭 恐龍 寵物 傑克 進化 澳大利亞 動作片 "
449749,人生無限露營車,"['愛情,冒險,劇情']",['Gabriella Cila'],"人生無限露營車 愛情,冒險,劇情 艾拉 約翰 兩人 決定 夢想 他們 "
449754,雛為人母,['劇情'],['Iván Cortes'],雛為人母 劇情 姊姊 艾普 母親 嬰兒 海邊 十七歲 
449756,明信片謀殺案,"['劇情,驚悚']",['Dylan Devonald Smith'],"明信片謀殺案 劇情,驚悚 講述 紐約 偵探 女兒 倫敦 殘忍 "
449757,你才女巫，你全家都女巫,['劇情'],"['Gloria Huwiler', 'Maggie Mulubwa', 'Henry B.J. Phiri']",你才女巫你全家都女巫 劇情 女巫 女孩 倒楣 純真 誣控 邪惡 
449924,葉問4：完結篇,"['歷史,劇情,動作']",['Wu Yue'],"葉問完結篇 歷史,劇情,動作 唐人街 葉問 兒子 李小龍 白人 講述 "
449927,追龍,"['動作,犯罪,歷史']",['Julian Gaertner'],"追龍 動作,犯罪,歷史 雷洛 跛豪 阿豪 英國 成為 毒品 "
449985,三重威脅之跨國大營救,"['驚悚,動作']",['Damon Whitaker'],"三重威脅之跨國大營救 驚悚,動作 兇惡 暗殺 舉足輕重 沒想到 棋逢敵手 前來 "
449992,黑夜降臨,"['動作,驚悚,犯罪']",['Sunny Pang'],"黑夜降臨 動作,驚悚,犯罪 菁英 組織 殺手 一場 屠殺 放過 "
449998,九龍不敗,"['動作,喜劇,驚悚,犯罪']",['Endy Chow'],"九龍不敗 動作,喜劇,驚悚,犯罪 九龍 動作 張晉 澳門 女警 出現 "
450001,葉問外傳：張天志,['動作'],['Dave Bautista'],葉問外傳張天志 動作 張天志 兒子 酒吧街 老闆 黑社會 他們 
450100,霍利·凱恩實驗,['劇情'],['Euan MacNaughton'],霍利凱恩實驗 劇情 發明 聲音 覆寫 潛意識 技術 還是 
450274,第22年的告白：我是殺人犯,"['驚悚,劇情,懸疑,犯罪']",['Hideaki Ito'],"第年的告白我是殺人犯 驚悚,劇情,懸疑,犯罪 藤原龍 殺人犯 刑警 雅人 案件 變身 "
450281,媽媽，晚餐吃什麼？,['劇情'],['Izumi Fujimoto'],媽媽晚餐吃什麼 劇情 母親 台灣 媽媽 料理 東京 20 
450314,太空雞,"['冒險,喜劇,動畫']",['Omar Chaparro'],"太空雞 冒險,喜劇,動畫 康多里 莫洛 斯科 星人 護身符 無毛 "
450322,發明聖誕節的人,"['歷史,家庭,喜劇,劇情']",['Pat Mooney'],"發明聖誕節的人 歷史,家庭,喜劇,劇情 根據 Les Standiford 圖書 改編 1843 "
450465,異裂,"['科幻,驚悚,劇情']",['Bruce Willis'],"異裂 科幻,驚悚,劇情 玻璃 印度裔 美國 導演 奈沙馬蘭 驚心動魄 "
450477,前男友行不行,"['劇情,喜劇']",['Malcolm Barrett'],"前男友行不行 劇情,喜劇 愛莉森 亞當 一方面 Justin Long 對於 "
450487,永不褪色,"['驚悚,科幻,劇情']",['Jermaine Washington'],"永不褪色 驚悚,科幻,劇情 超能力 古古 Gugu Mbatha Raw 飾演 "
450519,極限關頭,"['驚悚,動作']",['Gina Hiraizumi'],"極限關頭 驚悚,動作 恐怖份子 飛機 捍衛 戰警 洛城 驚爆 "
450766,遲來的正義,['驚悚'],['Jeff Gum'],遲來的正義 驚悚 戴斯蒙 種族 委員會 皮亞 過程 漸漸 
450823,創業虛擬夢,"['劇情,喜劇']",['Paola Calliari'],"創業虛擬夢 劇情,喜劇 發明 一個 馬提歐 根據 真實 改編 "
450932,武裝反應,"['動作,驚悚,恐怖']",['Anne Heche'],"武裝反應 動作,驚悚,恐怖 工廠 一組 訓練有素 身懷 人員 派遣到 "
450945,我是希斯萊傑,['紀錄'],['Heath Ledger'],我是希斯萊傑 紀錄 騎士 演員 一位 李安 英年 希斯萊傑 
451001,HiGH & LOW 熱血街頭電影版：紅雨篇,['動作'],['Onodera Akira'],熱血街頭電影版紅雨篇 動作 雨宮 兄弟倆 尋覓 失蹤 從而 悲劇 
451044,嚕嚕米冬日樂園,"['動畫,家庭,冒險,喜劇']",['Bill Skarsgård'],"嚕嚕米冬日樂園 動畫,家庭,冒險,喜劇 聖誕節 決定 一樣 原來 訪客 冬日 "
451048,叢林奇航,"['奇幻,冒險,喜劇,動作']",['Jesse Plemons'],"叢林奇航 奇幻,冒險,喜劇,動作 飾演 霍頓 一個 解開 叢林 傳說 "
451088,紐約遇到愛,['劇情'],['Brooke Satchwell'],紐約遇到愛 劇情 飾演 美樂蒂 愛情 行不行 紐約 賴瑞 
451122,脫皮爸爸,"['喜劇,家庭,劇情']",['Francis Ng'],"脫皮爸爸 喜劇,家庭,劇情 父親 力行 六個 階段 一生 兒子 "
451184,蜂起雲湧,"['驚悚,劇情,歷史']",['Ana de Armas'],"蜂起雲湧 驚悚,劇情,歷史 美國 瑞內 妻女 古巴 影展 改編 "
451204,潦倒歲月,['劇情'],['Nikki Blonsky'],潦倒歲月 劇情 維克 色衰 雷諾茲 中飾 大紅大紫 電影 
451450,追憶,"['懸疑,劇情']",['Toshiyuki Kitami'],"追憶 懸疑,劇情 舊友 川端 田所啟 度過 因為 25 "
451476,變身契約,"['愛情,喜劇']","['Yao Xing-Tong', 'Wallace Huo', 'Stanley Fung']","變身契約 愛情,喜劇 麥哲倫 小強 變身 集團 保潔 女唐 "
451480,真愛收信中,"['愛情,劇情,歷史']",['Nicolo Pasetti'],"真愛收信中 愛情,劇情,歷史 茱麗葉 西島 文學 浪漫 閱讀 情緣 "
451644,魔龍傳奇4：聖火之戰,"['奇幻,冒險']",['Dina De Laurentiis'],"魔龍傳奇聖火之戰 奇幻,冒險 魔龍 國王 連結 這種 力量 之火 "
451657,家戰,"['劇情,驚悚']",['Mathieu Saikaly'],"家戰 劇情,驚悚 安托萬 擁有 父親 朱利安 法官 德尼 "
451877,我想我們現在很孤獨,"['懸疑,劇情,科幻']",['Elle Fanning'],"我想我們現在很孤獨 懸疑,劇情,科幻 Del 獨存 人類 消滅 狹小 空蕩蕩 "
451915,美麗男孩,['劇情'],['Andre Royo'],美麗男孩 劇情 兒子 大衛 尼克 真實 改編 父親 
451918,橫越生死線,"['劇情,驚悚']",['Lily James'],"橫越生死線 劇情,驚悚 小鎮 歐莉 妹妹 姊妹 美國 達柯 "
451919,被遺忘的幸福,['劇情'],['Aimee Garcia'],被遺忘的幸福 劇情 母親 飾演 布莉姬 照顧 因為 阿茲海默症 
451923,祝你生日劊樂,['喜劇'],"['Park Ji-hong', 'Lee Ju-won', 'Kim Sun-young']",祝你生日劊樂 喜劇 比獸 大哥 小巴 電影 2017 電影節 
451925,初戀時光機,"['愛情,喜劇,科幻']",['Mary Elizabeth Boylan'],"初戀時光機 愛情,喜劇,科幻 黛比 每個 過去 能夠 摯愛 這個 "
451995,最酷的旅伴,['紀錄'],"['JR', 'Agnès Varda']",最酷的旅伴 紀錄 法國 藝術 忘年之交 年齡 超過 五十歲 
451997,不汗黨：地下秩序,"['犯罪,懸疑,動作']",['Moon Ji-yoon'],"不汗黨地下秩序 犯罪,懸疑,動作 宰虎 賢修 不汗 韓語 無賴 黑獄 "
452015,念力,"['動作,奇幻']",['Yoo Seung-mok'],"念力 動作,奇幻 超能力 父親 獲得 狀況 運用 女兒 "
452019,時光的指針,"['科幻,愛情']",['Jadyn Wong'],"時光的指針 科幻,愛情 Nick Jannie Tommy Charlie 來襲 身邊 "
452313,家族真命苦2,['喜劇'],['Jun Fubuki'],家族真命苦 喜劇 週造 平田 丸田 橋爪 功飾 富子 
452323,極惡非道最終章,"['劇情,動作,犯罪']",['Hakuryu'],"極惡非道最終章 劇情,動作,犯罪 暴走 之間 爾虞我詐 你來我往 與極 惡勢力 "
452400,明月幾時有,"['劇情,歷史']",['Stanley Fung'],"明月幾時有 劇情,歷史 生死 東江 縱隊 營救 敘事 線索 "
452404,指甲刀人魔,"['喜劇,愛情,劇情']",['Zhou Dongyu'],"指甲刀人魔 喜劇,愛情,劇情 彭浩翔 暢銷 小說集 事兒 改編 張孝全 "
452408,王牌保安官,"['犯罪,喜劇']",['Kim Hong-pa'],"王牌保安官 犯罪,喜劇 家鄉 毒品 警局 過度 魷魚 崔大浩 "
452413,喜歡你,"['喜劇,愛情']",['Takeshi Kaneshiro'],"喜歡你 喜劇,愛情 顧勝 路晉 廚師 產生 沙發 金城武 "
452551,俠盜聯盟,"['劇情,冒險,動作,犯罪']",['Karel Dobrý'],"俠盜聯盟 劇情,冒險,動作,犯罪 張丹 歐洲 警探 搭檔 葉紅 小寶 "
452557,戰狼2,"['動作,戰爭,劇情']",['Wu Jing'],"戰狼 動作,戰爭,劇情 非洲 捲入 叛亂 冷峰 本來 撤離 "
452558,殺破狼‧貪狼,"['犯罪,劇情,動作']",['Chris Collins'],"殺破狼貪狼 犯罪,劇情,動作 李忠志 女兒 阿芝 眾人 同袍 15 "
452706,武曲,"['劇情,動作']",['Kanno Misuzu'],"武曲 劇情,動作 劍道 矢田 羽田 部研 綾野剛 精於 "
452714,魔幻製裁,['驚悚'],['Moon Sung-keun'],魔幻製裁 驚悚 南道 命案 檢察官 為了 財閥 花英 
452731,習慣之地,"['劇情,喜劇']",['Victor Williams'],"習慣之地 劇情,喜劇 人生 安德魯 感覺 決定 離開 展開 "
452739,寒雪戰歌,"['戰爭,動作,劇情']",['Tommy Lee Baïk'],"寒雪戰歌 戰爭,動作,劇情 戰役 1945 法國 編列 傘兵 部隊 "
452832,驚濤佈局,"['劇情,驚悚,懸疑']",['John Whiteley'],"驚濤佈局 劇情,驚悚,懸疑 一個 船長 小島 過去 謎團 真相 "
452907,紅孩兒：決戰火焰山,"['奇幻,動畫,冒險']",['Yang Kuei-Mei'],"紅孩兒決戰火焰山 奇幻,動畫,冒險 紅孩兒 鐵扇 蜘蛛精 唐僧 公主 之妻 "
452910,悟空傳,"['奇幻,冒險,動作']",['Quentin Zhang'],"悟空傳 奇幻,冒險,動作 悟空 分為 低賤 狂傲 不羈 藐視 "
452970,劇場版無敵鐵金剛INFINITY,"['動畫,動作,科幻']",['Ai Kayano'],"劇場版無敵鐵金剛 動畫,動作,科幻 Dr 地獄 過去 科學家 危機 駕駛 "
453127,菜鳥警校生,"['喜劇,動作,懸疑']",['Lee Eun-saem'],"菜鳥警校生 喜劇,動作,懸疑 兩人 調查 成為 偶然 警校 爆笑 "
453201,15：17巴黎列車,"['驚悚,歷史,劇情']",['Matt Thompson'],"巴黎列車 驚悚,歷史,劇情 攻擊 恐怖 敘述 發生 2015 21 "
453270,壞小子，安啦！,"['犯罪,劇情']","['Pio Amato', 'Koudous Seihon']","壞小子安啦 犯罪,劇情 義大利 亞大區 一個 吉普賽 社區 CIAMBRA "
453278,重生騎士,"['西部,劇情']",['Brady Jandreau'],"重生騎士 西部,劇情 騎士 改編 皮膚 重傷 語者 竭盡 "
453354,那年夏天的微光,['劇情'],['Laure Calamy'],那年夏天的微光 劇情 初戀 影展 法國 新銳 導演 一鳴驚人 
453356,加百列的東非七十天,['劇情'],"['João Pedro Zappa', 'Caroline Abras']",加百列的東非七十天 劇情 加百列 東非 馬拉威 非洲 迷走 挑戰 
453405,雙子殺手,"['科幻,驚悚,動作']",['Douglas Hodge'],"雙子殺手 科幻,驚悚,動作 動作 電影 殺手 李安 威爾史密斯 奧斯卡獎 "
453575,蠟筆小新：宇宙人Pi力來襲！！,"['動畫,喜劇,家庭']",['Tôru Hotohara'],"蠟筆小新宇宙人力來襲 動畫,喜劇,家庭 Pi 宇宙人 為了 屁屁 神秘 出現 "
453601,監獄學園OAD,"['喜劇,動畫']",['Sayaka Ohara'],"監獄學園 喜劇,動畫 瘋狂 "
453755,極線生機,['劇情'],"['Maria Thelma Smáradóttir', 'Mads Mikkelsen']",極線生機 劇情 麥斯 因為 米克 絕望 孤獨 人類 
454161,風中有朵雨做的雲,['犯罪'],['Edison Chen'],風中有朵雨做的雲 犯罪 唐奕傑 楊家 姜紫成 林慧 關係 調查 
454227,不法國王,"['戰爭,劇情,動作,歷史']",['Tony Curran'],"不法國王 戰爭,劇情,動作,歷史 蘇格蘭 國王 羅伯特 設定 英格蘭 愛德華 "
454283,無厘取鬧：冒險樂園,"['喜劇,劇情']",['Camilla Wolfson'],"無厘取鬧冒險樂園 喜劇,劇情 一個 傢伙 親手 設計 營運 專屬 "
454293,夜間學校,['喜劇'],['Bryan Brendle'],夜間學校 喜劇 夜校 飾演 凱文哈特 Kevin Hart 麻煩 
454294,魔劍少年,"['動作,家庭,奇幻,冒險']",['Denise Gough'],"魔劍少年 動作,家庭,奇幻,冒險 亞歷山大 一個 邪惡 必須 弗格森 長久以來 "
454417,末路絕殺,['恐怖'],['Kate Lister'],末路絕殺 恐怖 四個 她們 女孩 年輕 美國 為了 
454458,醜娃娃大冒險,"['冒險,喜劇,奇幻,動畫,家庭,音樂']",['Blake Shelton'],"醜娃娃大冒險 冒險,喜劇,奇幻,動畫,家庭,音樂 娃娃 挑戰 完美 擁有 面臨 他們 "
454615,深海越獄,"['驚悚,動作']",['Slim Khezri'],"深海越獄 驚悚,動作 惠勒 特務 艦艇 中情局 醒來 發現 "
454619,小迷糊又天翻地覆,"['喜劇,愛情']",['Edwin Perez'],"小迷糊又天翻地覆 喜劇,愛情 凱特 富家 冤家 公子 重拍 版將 "
454626,音速小子,"['家庭,科幻,動作,喜劇']",['Benjamin Valic'],"音速小子 家庭,科幻,動作,喜劇 音速 小子 蒂卡 敘述 誤闖 認識 "
454640,憤怒鳥玩電影2：冰的啦！,"['家庭,喜劇,動畫,冒險']",['David Michie'],"憤怒鳥玩電影冰的啦 家庭,喜劇,動畫,冒險 憤怒鳥 銳德 恰克 改編 遊戲 2016 "
454650,負重的野獸,"['犯罪,驚悚,動作,劇情']",['David Joseph Martinez'],"負重的野獸 犯罪,驚悚,動作,劇情 一名 一小時 丹尼爾雷德克里夫 飾演 面臨 駕駛員 "
454652,花都教主柯蕾特,"['劇情,歷史']",['Denise Gough'],"花都教主柯蕾特 劇情,歷史 根據 真實 改編 20 世紀 法國女 "
